@relation TravelDestinations

@attribute price numeric
@attribute temperature numeric
@attribute popularity numeric
@attribute beach {0, 1}
@attribute mountain {0, 1}
@attribute jungle {0, 1}
@attribute desert {0, 1}
@attribute historic {0, 1}
@attribute cultural {0, 1}
@attribute gastronomic {0, 1}
@attribute night_life {0, 1}
@attribute eco_turism {0, 1}
@attribute adventure {0, 1}
@attribute clase {'Bogota', 'Medellin', 'Monteria', 'Pereira', 'Cali', 'Barranquilla', 'Narino', 'Bucaramanga', 'Armenia', 'Nueva York', 'Chicago', 'Miami', 'Los Angeles', 'Londres', 'Manchester', 'Edinburgo', 'Cancun', 'Ottawa', 'Paris', 'Roma', 'Sidney'}

@data
160,26,7,0,1,0,0,0,1,1,1,0,1,'Cali'
142,28,7,0,1,0,0,0,1,1,1,0,1,'Cali'
134,29,6,0,1,0,0,0,1,1,1,0,1,'Cali'
152,27,7,0,1,0,0,0,1,1,1,0,1,'Cali'
120,28,6,0,1,0,0,0,1,1,1,0,1,'Cali'
160,30,5,0,1,0,0,0,1,1,1,0,1,'Cali'
145,28,7,0,1,0,0,0,1,1,1,0,1,'Cali'
137,29,6,0,1,0,0,0,1,1,1,0,1,'Cali'
150,27,7,0,1,0,0,0,1,1,1,0,1,'Cali'
129,28,6,0,1,0,0,0,1,1,1,0,1,'Cali'
163,26,7,0,1,0,0,0,1,1,1,0,1,'Cali'
140,28,5,0,1,0,0,0,1,1,1,0,1,'Cali'
130,30,6,0,1,0,0,0,1,1,1,0,1,'Cali'
151,27,7,0,1,0,0,0,1,1,1,0,1,'Cali'
122,28,6,0,1,0,0,0,1,1,1,0,1,'Cali'
160,26,8,0,1,0,0,0,1,1,1,0,1,'Cali'
146,25,5,0,1,0,0,0,1,1,1,0,1,'Cali'
132,29,6,0,1,0,0,0,1,1,1,0,1,'Cali'
150,27,7,0,1,0,0,0,1,1,1,0,1,'Cali'
126,28,6,0,1,0,0,0,1,1,1,0,1,'Cali'
160,26,7,0,1,0,0,0,1,1,1,0,1,'Cali'
141,28,8,0,1,0,0,0,1,1,1,0,1,'Cali'
130,25,6,0,1,0,0,0,1,1,1,0,1,'Cali'
149,39,7,0,1,0,0,0,1,1,1,0,1,'Cali'
125,28,6,0,1,0,0,0,1,1,1,0,1,'Cali'
162,26,7,0,1,0,0,0,1,1,1,0,1,'Cali'
140,28,7,0,1,0,0,0,1,1,1,0,1,'Cali'
130,29,6,0,1,0,0,0,1,1,1,0,1,'Cali'
150,27,7,0,1,0,0,0,1,1,1,0,1,'Cali'
120,28,6,0,1,0,0,0,1,1,1,0,1,'Cali'
160,26,7,0,1,0,0,0,1,1,1,0,1,'Cali'
142,28,7,0,1,0,0,0,1,1,1,0,1,'Cali'
134,29,6,0,1,0,0,0,1,1,1,0,1,'Cali'
152,27,7,0,1,0,0,0,1,1,1,0,1,'Cali'
120,28,6,0,1,0,0,0,1,1,1,0,1,'Cali'
160,30,5,0,1,0,0,0,1,1,1,0,1,'Cali'
145,28,7,0,1,0,0,0,1,1,1,0,1,'Cali'
137,29,6,0,1,0,0,0,1,1,1,0,1,'Cali'
150,27,7,0,1,0,0,0,1,1,1,0,1,'Cali'
129,28,6,0,1,0,0,0,1,1,1,0,1,'Cali'
163,26,7,0,1,0,0,0,1,1,1,0,1,'Cali'
140,28,5,0,1,0,0,0,1,1,1,0,1,'Cali'
130,30,6,0,1,0,0,0,1,1,1,0,1,'Cali'
151,27,7,0,1,0,0,0,1,1,1,0,1,'Cali'
122,28,6,0,1,0,0,0,1,1,1,0,1,'Cali'
160,26,8,0,1,0,0,0,1,1,1,0,1,'Cali'
75,33,8,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
82,32,5,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
65,34,6,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
75,33,5,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
85,31,6,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
70,33,7,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
86,32,5,1,0,0,0,0,1,1,0,0,0,'Barranquilla'
65,34,6,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
78,33,5,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
85,31,6,1,0,0,0,0,1,1,0,0,0,'Barranquilla'
70,33,6,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
81,32,5,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
62,34,6,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
75,33,5,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
85,31,6,1,0,0,0,0,1,1,0,0,0,'Barranquilla'
70,33,6,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
82,32,5,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
65,34,6,1,0,0,0,0,1,0,0,0,0,'Barranquilla'
78,33,5,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
85,31,4,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
70,33,6,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
81,32,5,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
65,34,6,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
72,33,5,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
69,31,6,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
71,33,6,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
86,32,4,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
59,34,6,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
75,33,5,1,0,0,0,0,1,0,0,0,0,'Barranquilla'
85,31,6,1,0,0,0,0,1,1,0,0,0,'Barranquilla'
75,33,8,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
82,32,5,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
65,34,6,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
75,33,5,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
85,31,6,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
70,33,7,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
86,32,5,1,0,0,0,0,1,1,0,0,0,'Barranquilla'
65,34,6,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
78,33,5,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
85,31,6,1,0,0,0,0,1,1,0,0,0,'Barranquilla'
70,33,6,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
81,32,5,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
62,34,6,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
75,33,5,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
85,31,6,1,0,0,0,0,1,1,0,0,0,'Barranquilla'
70,33,6,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
82,32,5,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
65,34,6,1,0,0,0,0,1,0,0,0,0,'Barranquilla'
78,33,5,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
85,31,4,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
70,33,6,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
81,32,5,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
65,34,6,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
72,33,5,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
69,31,6,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
71,33,6,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
86,32,4,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
59,34,6,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
75,33,5,1,0,0,0,0,1,0,0,0,0,'Barranquilla'
85,31,6,1,0,0,0,0,1,1,0,0,0,'Barranquilla'
75,33,8,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
82,32,5,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
65,34,6,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
75,33,5,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
85,31,6,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
70,33,7,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
86,32,5,1,0,0,0,0,1,1,0,0,0,'Barranquilla'
65,34,6,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
78,33,5,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
85,31,6,1,0,0,0,0,1,1,0,0,0,'Barranquilla'
70,33,6,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
81,32,5,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
62,34,6,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
75,33,5,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
85,31,6,1,0,0,0,0,1,1,0,0,0,'Barranquilla'
70,33,6,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
82,32,5,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
65,34,6,1,0,0,0,0,1,0,0,0,0,'Barranquilla'
78,33,5,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
85,31,4,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
70,33,6,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
81,32,5,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
65,34,6,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
72,33,5,1,0,0,0,0,1,0,1,0,0,'Barranquilla'
69,31,6,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
71,33,6,1,0,0,0,0,0,0,1,0,0,'Barranquilla'
86,32,4,1,0,0,0,0,1,1,1,0,0,'Barranquilla'
59,34,6,1,0,0,0,0,0,1,1,0,0,'Barranquilla'
75,33,5,1,0,0,0,0,1,0,0,0,0,'Barranquilla'
85,31,6,1,0,0,0,0,1,1,0,0,0,'Barranquilla'
221,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
238,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
201,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
210,16,5,0,1,1,0,0,1,0,0,1,1,'Narino'
223,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
240,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
200,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
210,16,6,0,1,1,0,0,1,0,0,1,1,'Narino'
220,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
248,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
214,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
210,16,5,0,1,1,0,0,1,0,0,1,1,'Narino'
228,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
241,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
206,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
213,16,5,0,1,1,0,0,1,0,0,1,1,'Narino'
223,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
240,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
204,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
210,16,5,0,1,1,0,0,1,0,0,1,1,'Narino'
220,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
240,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
209,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
232,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
215,16,6,0,1,1,0,0,1,0,0,1,1,'Narino'
221,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
238,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
201,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
210,16,5,0,1,1,0,0,1,0,0,1,1,'Narino'
223,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
240,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
200,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
210,16,6,0,1,1,0,0,1,0,0,1,1,'Narino'
220,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
248,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
214,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
210,16,5,0,1,1,0,0,1,0,0,1,1,'Narino'
228,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
241,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
206,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
213,16,5,0,1,1,0,0,1,0,0,1,1,'Narino'
223,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
240,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
204,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
210,16,5,0,1,1,0,0,1,0,0,1,1,'Narino'
220,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
240,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
209,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
232,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
215,16,6,0,1,1,0,0,1,0,0,1,1,'Narino'
221,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
238,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
201,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
210,16,5,0,1,1,0,0,1,0,0,1,1,'Narino'
223,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
240,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
200,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
210,16,6,0,1,1,0,0,1,0,0,1,1,'Narino'
220,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
248,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
214,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
210,16,5,0,1,1,0,0,1,0,0,1,1,'Narino'
228,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
241,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
206,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
213,16,5,0,1,1,0,0,1,0,0,1,1,'Narino'
223,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
240,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
204,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
230,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
210,16,5,0,1,1,0,0,1,0,0,1,1,'Narino'
220,14,5,0,1,1,0,0,1,0,0,1,1,'Narino'
240,13,4,0,1,1,0,0,1,0,0,1,1,'Narino'
209,15,5,0,1,1,0,0,1,0,0,1,1,'Narino'
232,14,4,0,1,1,0,0,1,0,0,1,1,'Narino'
215,16,6,0,1,1,0,0,1,0,0,1,1,'Narino'
165,28,5,0,1,0,0,0,0,1,0,0,1,'Bucaramanga'
170,27,6,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
150,29,5,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
183,26,4,0,1,0,0,0,0,1,0,1,0,'Bucaramanga'
149,28,5,0,1,0,0,0,0,1,0,1,0,'Bucaramanga'
160,28,5,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
170,27,6,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
153,29,5,0,1,0,0,0,0,1,0,0,1,'Bucaramanga'
180,26,4,0,1,0,0,0,0,1,0,0,1,'Bucaramanga'
145,28,5,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
161,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
175,27,6,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
156,29,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
180,26,4,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
142,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
160,28,5,0,1,0,0,0,0,0,0,0,1,'Bucaramanga'
170,27,6,0,1,0,0,0,0,1,0,1,0,'Bucaramanga'
150,29,5,0,1,0,0,0,0,0,0,0,1,'Bucaramanga'
186,26,4,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
140,28,5,0,1,0,0,0,0,1,0,0,0,'Bucaramanga'
160,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
174,27,6,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
156,29,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
188,26,4,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
146,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
163,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
171,27,6,0,1,0,0,0,0,0,0,1,0,'Bucaramanga'
157,29,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
180,26,4,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
140,28,5,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
165,28,5,0,1,0,0,0,0,1,0,0,1,'Bucaramanga'
170,27,6,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
150,29,5,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
183,26,4,0,1,0,0,0,0,1,0,1,0,'Bucaramanga'
149,28,5,0,1,0,0,0,0,1,0,1,0,'Bucaramanga'
160,28,5,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
170,27,6,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
153,29,5,0,1,0,0,0,0,1,0,0,1,'Bucaramanga'
180,26,4,0,1,0,0,0,0,1,0,0,1,'Bucaramanga'
145,28,5,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
161,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
175,27,6,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
156,29,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
180,26,4,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
142,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
160,28,5,0,1,0,0,0,0,0,0,0,1,'Bucaramanga'
170,27,6,0,1,0,0,0,0,1,0,1,0,'Bucaramanga'
150,29,5,0,1,0,0,0,0,0,0,0,1,'Bucaramanga'
186,26,4,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
140,28,5,0,1,0,0,0,0,1,0,0,0,'Bucaramanga'
160,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
174,27,6,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
156,29,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
188,26,4,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
146,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
163,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
171,27,6,0,1,0,0,0,0,0,0,1,0,'Bucaramanga'
157,29,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
180,26,4,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
140,28,5,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
165,28,5,0,1,0,0,0,0,1,0,0,1,'Bucaramanga'
170,27,6,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
150,29,5,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
183,26,4,0,1,0,0,0,0,1,0,1,0,'Bucaramanga'
149,28,5,0,1,0,0,0,0,1,0,1,0,'Bucaramanga'
160,28,5,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
170,27,6,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
153,29,5,0,1,0,0,0,0,1,0,0,1,'Bucaramanga'
180,26,4,0,1,0,0,0,0,1,0,0,1,'Bucaramanga'
145,28,5,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
161,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
175,27,6,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
156,29,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
180,26,4,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
142,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
160,28,5,0,1,0,0,0,0,0,0,0,1,'Bucaramanga'
170,27,6,0,1,0,0,0,0,1,0,1,0,'Bucaramanga'
150,29,5,0,1,0,0,0,0,0,0,0,1,'Bucaramanga'
186,26,4,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
140,28,5,0,1,0,0,0,0,1,0,0,0,'Bucaramanga'
160,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
174,27,6,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
156,29,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
188,26,4,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
146,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
163,28,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
171,27,6,0,1,0,0,0,0,0,0,1,0,'Bucaramanga'
157,29,5,0,1,0,0,0,0,1,0,1,1,'Bucaramanga'
180,26,4,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
140,28,5,0,1,0,0,0,0,0,0,1,1,'Bucaramanga'
123,23,5,0,1,1,0,0,0,0,0,0,1,'Armenia'
138,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
116,24,5,0,0,1,0,0,0,0,0,1,0,'Armenia'
140,21,4,0,1,1,0,0,0,0,0,1,1,'Armenia'
106,23,5,0,1,0,0,0,0,0,0,1,0,'Armenia'
122,23,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
138,22,6,0,1,1,0,0,0,0,0,0,1,'Armenia'
110,24,5,0,0,1,0,0,0,0,0,1,1,'Armenia'
140,21,4,0,1,1,0,0,0,0,0,0,1,'Armenia'
101,23,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
128,23,5,0,0,1,0,0,0,0,0,1,0,'Armenia'
139,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
110,24,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
140,21,4,0,1,0,0,0,0,0,0,0,0,'Armenia'
103,23,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
120,23,5,0,1,0,0,0,0,0,0,1,0,'Armenia'
130,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
110,24,5,0,1,1,0,0,0,0,0,0,1,'Armenia'
142,21,4,0,0,1,0,0,0,0,0,1,1,'Armenia'
109,23,5,0,1,0,0,0,0,0,0,0,1,'Armenia'
120,23,5,0,0,1,0,0,0,0,0,1,0,'Armenia'
130,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
110,24,5,0,1,0,0,0,0,0,0,0,1,'Armenia'
145,21,4,0,1,0,0,0,0,0,0,1,1,'Armenia'
108,23,5,0,1,1,0,0,0,0,0,0,1,'Armenia'
122,23,5,0,0,1,0,0,0,0,0,1,1,'Armenia'
137,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
110,24,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
141,21,4,0,0,1,0,0,0,0,0,1,0,'Armenia'
102,23,5,0,1,0,0,0,0,0,0,1,1,'Armenia'
123,23,5,0,1,1,0,0,0,0,0,0,1,'Armenia'
138,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
116,24,5,0,0,1,0,0,0,0,0,1,0,'Armenia'
140,21,4,0,1,1,0,0,0,0,0,1,1,'Armenia'
106,23,5,0,1,0,0,0,0,0,0,1,0,'Armenia'
122,23,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
138,22,6,0,1,1,0,0,0,0,0,0,1,'Armenia'
110,24,5,0,0,1,0,0,0,0,0,1,1,'Armenia'
140,21,4,0,1,1,0,0,0,0,0,0,1,'Armenia'
101,23,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
128,23,5,0,0,1,0,0,0,0,0,1,0,'Armenia'
139,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
110,24,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
140,21,4,0,1,0,0,0,0,0,0,0,0,'Armenia'
103,23,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
120,23,5,0,1,0,0,0,0,0,0,1,0,'Armenia'
130,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
110,24,5,0,1,1,0,0,0,0,0,0,1,'Armenia'
142,21,4,0,0,1,0,0,0,0,0,1,1,'Armenia'
109,23,5,0,1,0,0,0,0,0,0,0,1,'Armenia'
120,23,5,0,0,1,0,0,0,0,0,1,0,'Armenia'
130,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
110,24,5,0,1,0,0,0,0,0,0,0,1,'Armenia'
145,21,4,0,1,0,0,0,0,0,0,1,1,'Armenia'
108,23,5,0,1,1,0,0,0,0,0,0,1,'Armenia'
122,23,5,0,0,1,0,0,0,0,0,1,1,'Armenia'
137,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
110,24,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
141,21,4,0,0,1,0,0,0,0,0,1,0,'Armenia'
102,23,5,0,1,0,0,0,0,0,0,1,1,'Armenia'
123,23,5,0,1,1,0,0,0,0,0,0,1,'Armenia'
138,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
116,24,5,0,0,1,0,0,0,0,0,1,0,'Armenia'
140,21,4,0,1,1,0,0,0,0,0,1,1,'Armenia'
106,23,5,0,1,0,0,0,0,0,0,1,0,'Armenia'
122,23,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
138,22,6,0,1,1,0,0,0,0,0,0,1,'Armenia'
110,24,5,0,0,1,0,0,0,0,0,1,1,'Armenia'
140,21,4,0,1,1,0,0,0,0,0,0,1,'Armenia'
101,23,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
128,23,5,0,0,1,0,0,0,0,0,1,0,'Armenia'
139,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
110,24,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
140,21,4,0,1,0,0,0,0,0,0,0,0,'Armenia'
103,23,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
120,23,5,0,1,0,0,0,0,0,0,1,0,'Armenia'
130,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
110,24,5,0,1,1,0,0,0,0,0,0,1,'Armenia'
142,21,4,0,0,1,0,0,0,0,0,1,1,'Armenia'
109,23,5,0,1,0,0,0,0,0,0,0,1,'Armenia'
120,23,5,0,0,1,0,0,0,0,0,1,0,'Armenia'
130,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
110,24,5,0,1,0,0,0,0,0,0,0,1,'Armenia'
145,21,4,0,1,0,0,0,0,0,0,1,1,'Armenia'
108,23,5,0,1,1,0,0,0,0,0,0,1,'Armenia'
122,23,5,0,0,1,0,0,0,0,0,1,1,'Armenia'
137,22,6,0,1,1,0,0,0,0,0,1,1,'Armenia'
110,24,5,0,1,1,0,0,0,0,0,1,1,'Armenia'
